,Product_Name,Product_Cost,Manufacture_Date,Expiry_Date,SKU,Store_Name,Store_Address,Region,Sale_Date,Quantity_Sold,Product_Amount,Product_Measure,Product_Volume,Manufacturer,Expired_days,days2sale
618584,Молоко,397.5,2023-02-17 16:32:32,2023-02-22 16:32:32,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2023-02-20 16:32:32,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",2,3
618627,Молоко,234.0,2023-04-23 18:07:23,2023-04-28 18:07:23,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2023-04-25 18:07:23,3.0,2.79,л,0.003,"ОАО ""Молокозавод №1""",3,2
619233,Молоко,75.7,2022-09-04 18:23:13,2022-09-09 18:23:13,1003,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2022-09-07 18:23:13,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",2,3
619280,Молоко,225.6,2023-05-14 18:04:32,2023-05-19 18:04:32,1004,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2023-05-18 18:04:32,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",1,4
619469,Молоко,224.1,2022-02-21 09:53:07,2022-02-26 09:53:07,1003,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2022-02-25 09:53:07,3.0,2.79,л,0.003,"ОАО ""Молокозавод №1""",1,4
619582,Молоко,201.9,2021-07-21 16:31:08,2021-07-26 16:31:08,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2021-07-23 16:31:08,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",3,2
619693,Молоко,78.5,2024-11-28 18:29:33,2024-12-03 18:29:33,1004,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2024-11-28 18:29:33,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",5,0
619948,Молоко,219.9,2023-02-02 20:44:38,2023-02-07 20:44:38,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2023-02-02 20:44:38,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",5,0
620083,Молоко,231.3,2024-02-11 14:08:07,2024-02-16 14:08:07,1004,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2024-02-15 14:08:07,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",1,4
620156,Молоко,321.6,2024-09-07 13:53:17,2024-09-12 13:53:17,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2024-09-07 13:53:17,4.0,5.6,л,0.006,"Фермерское хозяйство ""Молочный рай""",5,0
620305,Молоко,329.2,2024-02-09 20:34:46,2024-02-14 20:34:46,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2024-02-11 20:34:46,4.0,3.72,л,0.004,"ОАО ""Молокозавод №1""",3,2
620392,Молоко,369.5,2021-11-26 10:38:14,2021-12-01 10:38:14,1003,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2021-11-28 10:38:14,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",3,2
620511,Молоко,254.4,2024-03-13 10:15:51,2024-03-18 10:15:51,1003,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2024-03-14 10:15:51,3.0,2.79,л,0.003,"ОАО ""Молокозавод №1""",4,1
620619,Молоко,151.4,2024-01-07 12:43:00,2024-01-12 12:43:00,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2024-01-09 12:43:00,2.0,2.8,л,0.003,"Фермерское хозяйство ""Молочный рай""",3,2
620812,Молоко,73.5,2022-11-11 14:37:04,2022-11-16 14:37:04,1004,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2022-11-13 14:37:04,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",3,2
621117,Молоко,367.0,2023-01-29 12:16:18,2023-02-03 12:16:18,1004,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2023-02-01 12:16:18,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",2,3
621232,Молоко,71.3,2022-06-27 12:12:40,2022-07-02 12:12:40,1004,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2022-07-01 12:12:40,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",1,4
621244,Молоко,272.4,2021-11-29 14:56:16,2021-12-04 14:56:16,1004,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2021-12-01 14:56:16,4.0,5.6,л,0.006,"Фермерское хозяйство ""Молочный рай""",3,2
621269,Молоко,226.8,2022-02-16 16:03:47,2022-02-21 16:03:47,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2022-02-17 16:03:47,3.0,2.79,л,0.003,"ОАО ""Молокозавод №1""",4,1
621530,Молоко,86.0,2024-09-22 19:01:35,2024-09-27 19:01:35,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2024-09-25 19:01:35,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",2,3
621677,Молоко,217.5,2022-11-01 09:33:49,2022-11-06 09:33:49,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2022-11-02 09:33:49,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",4,1
621701,Молоко,172.0,2024-05-07 13:58:17,2024-05-12 13:58:17,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2024-05-09 13:58:17,2.0,1.86,л,0.002,"ОАО ""Молокозавод №1""",3,2
621763,Молоко,232.2,2024-06-14 09:07:21,2024-06-19 09:07:21,1004,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2024-06-15 09:07:21,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",4,1
621802,Молоко,224.4,2022-02-25 09:31:02,2022-03-02 09:31:02,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2022-02-27 09:31:02,3.0,2.79,л,0.003,"ОАО ""Молокозавод №1""",3,2
621845,Молоко,71.9,2022-07-14 19:58:51,2022-07-19 19:58:51,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2022-07-18 19:58:51,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",1,4
621906,Молоко,291.2,2022-10-17 10:24:26,2022-10-22 10:24:26,1004,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2022-10-17 10:24:26,4.0,5.6,л,0.006,"Фермерское хозяйство ""Молочный рай""",5,0
622077,Молоко,282.4,2022-07-06 09:10:26,2022-07-11 09:10:26,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2022-07-07 09:10:26,4.0,5.6,л,0.006,"Фермерское хозяйство ""Молочный рай""",4,1
622088,Молоко,170.6,2024-08-08 17:53:22,2024-08-13 17:53:22,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2024-08-08 17:53:22,2.0,1.86,л,0.002,"ОАО ""Молокозавод №1""",5,0
622227,Молоко,209.7,2022-02-09 11:01:15,2022-02-14 11:01:15,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2022-02-09 11:01:15,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",5,0
622298,Молоко,428.0,2024-10-19 16:42:53,2024-10-24 16:42:53,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2024-10-23 16:42:53,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",1,4
622433,Молоко,77.1,2022-07-04 18:27:07,2022-07-09 18:27:07,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2022-07-08 18:27:07,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",1,4
622464,Молоко,79.9,2024-05-12 12:35:56,2024-05-17 12:35:56,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2024-05-14 12:35:56,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",3,2
622678,Молоко,229.8,2024-05-16 11:27:25,2024-05-21 11:27:25,1004,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2024-05-19 11:27:25,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",2,3
622785,Молоко,145.2,2021-07-17 14:03:30,2021-07-22 14:03:30,1003,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2021-07-19 14:03:30,2.0,1.86,л,0.002,"ОАО ""Молокозавод №1""",3,2
622820,Молоко,395.5,2023-09-04 14:55:12,2023-09-09 14:55:12,1003,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2023-09-07 14:55:12,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",2,3
622851,Молоко,143.2,2021-06-17 10:20:07,2021-06-22 10:20:07,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2021-06-20 10:20:07,2.0,1.86,л,0.002,"ОАО ""Молокозавод №1""",2,3
623031,Молоко,215.1,2022-08-03 18:08:03,2022-08-08 18:08:03,1004,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2022-08-03 18:08:03,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",5,0
623075,Молоко,227.4,2023-12-06 11:18:52,2023-12-11 11:18:52,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2023-12-06 11:18:52,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",5,0
623188,Молоко,137.6,2021-11-14 11:15:32,2021-11-19 11:15:32,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2021-11-17 11:15:32,2.0,2.8,л,0.003,"Фермерское хозяйство ""Молочный рай""",2,3
623365,Молоко,324.8,2024-02-26 17:01:45,2024-03-02 17:01:45,1003,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2024-02-27 17:01:45,4.0,3.72,л,0.004,"ОАО ""Молокозавод №1""",4,1
623437,Молоко,76.4,2024-04-09 19:40:40,2024-04-14 19:40:40,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2024-04-09 19:40:40,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",5,0
623916,Молоко,278.0,2022-01-29 13:48:01,2022-02-03 13:48:01,1004,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2022-02-01 13:48:01,4.0,5.6,л,0.006,"Фермерское хозяйство ""Молочный рай""",2,3
623987,Молоко,156.2,2024-05-24 19:37:46,2024-05-29 19:37:46,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2024-05-26 19:37:46,2.0,2.8,л,0.003,"Фермерское хозяйство ""Молочный рай""",3,2
623997,Молоко,312.4,2022-11-27 13:42:29,2022-12-02 13:42:29,1003,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2022-11-28 13:42:29,4.0,3.72,л,0.004,"ОАО ""Молокозавод №1""",4,1
624165,Молоко,76.4,2022-09-06 17:34:40,2022-09-11 17:34:40,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2022-09-10 17:34:40,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",1,4
624525,Молоко,79.4,2024-07-01 18:22:01,2024-07-06 18:22:01,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2024-07-02 18:22:01,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",4,1
624609,Молоко,283.6,2022-10-31 15:53:51,2022-11-05 15:53:51,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2022-11-01 15:53:51,4.0,5.6,л,0.006,"Фермерское хозяйство ""Молочный рай""",4,1
624636,Молоко,281.6,2021-02-14 18:40:13,2021-02-19 18:40:13,1003,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2021-02-15 18:40:13,4.0,3.72,л,0.004,"ОАО ""Молокозавод №1""",4,1
624673,Молоко,74.3,2023-04-05 12:38:42,2023-04-10 12:38:42,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2023-04-07 12:38:42,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",3,2
624707,Молоко,387.0,2024-01-11 16:07:14,2024-01-16 16:07:14,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2024-01-11 16:07:14,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",5,0
624708,Молоко,205.2,2021-12-31 11:13:21,2022-01-05 11:13:21,1004,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2022-01-03 11:13:21,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",2,3
624931,Молоко,147.4,2021-09-29 10:27:09,2021-10-04 10:27:09,1003,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2021-10-01 10:27:09,2.0,1.86,л,0.002,"ОАО ""Молокозавод №1""",3,2
625071,Молоко,165.4,2023-10-08 21:35:48,2023-10-13 21:35:48,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2023-10-11 21:35:48,2.0,1.86,л,0.002,"ОАО ""Молокозавод №1""",2,3
625326,Молоко,162.0,2023-09-19 18:05:17,2023-09-24 18:05:17,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2023-09-21 18:05:17,2.0,1.86,л,0.002,"ОАО ""Молокозавод №1""",3,2
625437,Молоко,71.8,2021-06-02 13:00:26,2021-06-07 13:00:26,1003,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2021-06-02 13:00:26,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",5,0
625446,Молоко,361.5,2023-02-26 17:04:29,2023-03-03 17:04:29,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2023-02-26 17:04:29,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",5,0
625480,Молоко,76.0,2023-10-10 18:55:40,2023-10-15 18:55:40,1004,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2023-10-13 18:55:40,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",2,3
625523,Молоко,73.7,2023-07-07 16:43:23,2023-07-12 16:43:23,1004,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2023-07-09 16:43:23,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",3,2
625690,Молоко,379.0,2024-03-03 18:43:27,2024-03-08 18:43:27,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2024-03-07 18:43:27,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",1,4
625774,Молоко,308.0,2024-05-18 21:59:23,2024-05-23 21:59:23,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2024-05-19 21:59:23,4.0,5.6,л,0.006,"Фермерское хозяйство ""Молочный рай""",4,1
625787,Молоко,367.0,2021-11-25 14:13:17,2021-11-30 14:13:17,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2021-11-27 14:13:17,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",3,2
626015,Молоко,297.6,2021-12-29 13:00:22,2022-01-03 13:00:22,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2021-12-30 13:00:22,4.0,3.72,л,0.004,"ОАО ""Молокозавод №1""",4,1
626020,Молоко,329.2,2023-08-28 18:08:14,2023-09-02 18:08:14,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2023-08-30 18:08:14,4.0,3.72,л,0.004,"ОАО ""Молокозавод №1""",3,2
626024,Молоко,294.0,2022-01-08 13:55:14,2022-01-13 13:55:14,1003,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2022-01-10 13:55:14,4.0,3.72,л,0.004,"ОАО ""Молокозавод №1""",3,2
